,0,1,2,3,4,5,6,7,8,9,10,11
418,cds-WP_004186736.1,cds-WP_002884357.1,cds-WP_021441407.1,cds-WP_032428441.1,cds-WP_009485014.1,cds-WP_032429682.1,cds-AF52_RS26135,cds-WP_002888536.1,cds-WP_021440575.1,cds-WP_019705056.1,cds-WP_002894357.1,cds-WP_021441594.1
419,cds-WP_002901763.1,cds-WP_020324632.1,cds-WP_032429542.1,cds-WP_004892826.1,cds-WP_004177496.1,cds-WP_004144085.1,cds-WP_002916877.1,cds-WP_002894761.1,cds-WP_019724988.1,cds-WP_002922636.1,cds-WP_002915995.1,cds-WP_032429933.1
420,cds-WP_002913892.1,cds-WP_002894461.1,cds-WP_020805029.1,cds-WP_021440517.1,cds-WP_002886900.1,cds-WP_004145324.1,cds-WP_004151539.1,cds-WP_004140530.1,cds-AF52_RS0123645,cds-AF52_RS19800,cds-WP_021441018.1,cds-WP_023301580.1
421,cds-WP_004889584.1,cds-WP_012737173.1,cds-WP_004144312.1,cds-WP_002883174.1,cds-WP_002917898.1,cds-WP_019705510.1,cds-WP_002914114.1,cds-WP_004141456.1,cds-WP_015958798.1,cds-WP_002918241.1,cds-WP_032429933.1,cds-WP_004143987.1
422,cds-WP_019704316.1,cds-WP_002886687.1,cds-WP_004144958.1,cds-WP_002891635.1,cds-WP_021440868.1,cds-WP_002916782.1,cds-WP_032429633.1,cds-WP_032430283.1,cds-WP_002901096.1,cds-WP_019705399.1,cds-WP_004224682.1,cds-WP_004177977.1
423,cds-WP_004150817.1,cds-WP_004174429.1,cds-WP_032429464.1,cds-WP_032429676.1,cds-WP_004150811.1,cds-WP_032429814.1,cds-WP_004174395.1,cds-WP_002916860.1,cds-WP_032428389.1,cds-WP_002922510.1,cds-WP_004118227.1,cds-WP_004173855.1
424,cds-WP_002916321.1,cds-WP_002918377.1,cds-WP_004176762.1,cds-WP_004178269.1,cds-WP_002920552.1,cds-WP_004141971.1,cds-WP_004174922.1,cds-WP_002919773.1,cds-WP_171789277.1,cds-WP_002901761.1,cds-WP_004174915.1,cds-WP_021441390.1
425,cds-WP_004180497.1,cds-WP_004183398.1,cds-WP_002912442.1,cds-WP_004183870.1,cds-WP_004150069.1,cds-WP_002892080.1,cds-WP_004144878.1,cds-WP_002913806.1,cds-WP_002889295.1,cds-WP_002901908.1,cds-WP_004174861.1,cds-WP_004183655.1
426,cds-WP_004174442.1,cds-WP_002890403.1,cds-WP_002921927.1,cds-WP_002901816.1,cds-WP_002900788.1,cds-WP_032429412.1,cds-WP_002911596.1,cds-WP_002918653.1,cds-WP_021440508.1,cds-WP_002916858.1,cds-WP_002915263.1,cds-WP_004143930.1
427,cds-WP_002915156.1,cds-WP_004176566.1,cds-WP_004150031.1,cds-WP_002910917.1,cds-WP_187079185.1,cds-AF52_RS08010,cds-WP_014907855.1,cds-WP_004174409.1,cds-WP_002898408.1,cds-WP_002910100.1,cds-WP_004173721.1,cds-WP_021441367.1
428,cds-WP_002895061.1,cds-WP_032430291.1,cds-WP_004151979.1,cds-WP_002914812.1,cds-WP_004200501.1,cds-WP_002910453.1,cds-WP_032429877.1,cds-WP_004224003.1,cds-WP_004140012.1,cds-WP_004180422.1,cds-WP_002888455.1,cds-WP_002898425.1
429,cds-WP_004145952.1,cds-WP_004212524.1,cds-WP_004149336.1,cds-WP_004151204.1,cds-WP_040234937.1,cds-WP_020806188.1,cds-WP_002911386.1,cds-WP_002914067.1,cds-WP_000868187.1,cds-WP_004152046.1,cds-WP_032430355.1,cds-WP_004174915.1
430,cds-WP_002913440.1,cds-WP_002918417.1,cds-WP_004174642.1,cds-WP_002912827.1,cds-WP_002911541.1,cds-WP_002887623.1,cds-WP_023286229.1,cds-WP_021441167.1,cds-WP_004151695.1,cds-WP_002883023.1,cds-WP_050484287.1,cds-WP_024622740.1
431,cds-WP_002883303.1,cds-WP_004151574.1,cds-WP_002888741.1,cds-WP_004213494.1,cds-WP_002883297.1,cds-WP_002896368.1,cds-WP_021440244.1,cds-WP_032429528.1,cds-WP_187079183.1,cds-WP_020802183.1,cds-WP_021441087.1,cds-WP_021441192.1
432,cds-WP_002889632.1,cds-WP_032429553.1,cds-WP_002916858.1,cds-WP_004151535.1,cds-WP_021463904.1,cds-WP_002906464.1,cds-WP_002915108.1,cds-WP_002913007.1,cds-WP_004177783.1,cds-WP_004151745.1,cds-WP_004222103.1,cds-WP_021441382.1
433,cds-WP_002913953.1,cds-WP_002901255.1,cds-WP_032430280.1,cds-WP_002894539.1,cds-WP_182920187.1,cds-WP_002889733.1,cds-WP_032430131.1,cds-WP_002911537.1,cds-WP_002901631.1,cds-WP_021314147.1,cds-WP_002888804.1,cds-WP_032429593.1
434,cds-WP_002913206.1,cds-WP_002886718.1,cds-WP_032429843.1,cds-WP_002916740.1,cds-WP_002885537.1,cds-WP_020801659.1,cds-WP_002883426.1,cds-WP_019704102.1,cds-WP_004149825.1,cds-WP_004175276.1,cds-WP_032429540.1,cds-WP_021440564.1
435,cds-WP_002882753.1,cds-WP_021440903.1,cds-WP_004150069.1,cds-WP_021440047.1,cds-WP_025861936.1,cds-WP_023286046.1,cds-WP_002910437.1,cds-AF52_RS19200,cds-WP_032429577.1,cds-WP_032429665.1,cds-WP_032428633.1,cds-AF52_RS03110
436,cds-WP_002916615.1,cds-WP_002910107.1,cds-WP_002894707.1,cds-WP_002894467.1,cds-WP_002915579.1,cds-WP_004899206.1,cds-WP_009308672.1,cds-WP_004176832.1,cds-WP_002889435.1,cds-WP_002919971.1,cds-WP_021440838.1,cds-WP_021440557.1
437,cds-WP_002922654.1,cds-WP_002913196.1,cds-WP_032429833.1,cds-WP_032429552.1,cds-WP_002913417.1,cds-WP_004105744.1,cds-WP_002922936.1,cds-WP_004149937.1,cds-WP_002886718.1,cds-WP_001157751.1,cds-WP_002904643.1,cds-WP_002923156.1
438,cds-WP_002918420.1,cds-WP_004140411.1,cds-WP_004180422.1,cds-WP_004150838.1,cds-WP_004181094.1,cds-WP_004151560.1,cds-WP_020803604.1,cds-WP_004180437.1,cds-WP_021440998.1,cds-WP_021441001.1,cds-WP_002903379.1,cds-WP_014906872.1
439,cds-WP_002921438.1,cds-AF52_RS16540,cds-WP_002913220.1,cds-WP_032429550.1,cds-AF52_RS20245,cds-WP_009484665.1,cds-WP_032428437.1,cds-WP_021441231.1,cds-WP_004145524.1,cds-WP_002898404.1,cds-WP_032428631.1,cds-WP_004151841.1
440,cds-WP_004183870.1,cds-WP_023301620.1,cds-WP_002913150.1,cds-WP_002898157.1,cds-WP_002885526.1,cds-WP_004176488.1,cds-WP_002889429.1,cds-WP_032429971.1,cds-WP_002911459.1,cds-WP_002898195.1,cds-WP_021440396.1,cds-WP_032429540.1
441,cds-WP_004212524.1,cds-WP_021440835.1,cds-WP_032429667.1,cds-WP_004180423.1,cds-WP_032430401.1,cds-WP_020806188.1-3,cds-WP_002914092.1,cds-WP_002895061.1,cds-WP_002913017.1,cds-WP_004890521.1,cds-WP_002903710.1,cds-WP_050484288.1
442,cds-WP_002898590.1,cds-WP_021440097.1,cds-WP_002892205.1,cds-WP_004174835.1,cds-WP_170965341.1,cds-WP_002888534.1,cds-WP_002889212.1,cds-WP_004145090.1,cds-WP_002898988.1,cds-WP_002911479.1,cds-WP_021440557.1,cds-WP_004176019.1
443,cds-WP_020801642.1,cds-WP_032412678.1,cds-WP_004174383.1,cds-WP_032429874.1,cds-WP_002917923.1,cds-WP_021440813.1,cds-WP_002894623.1,cds-WP_004140764.1,cds-WP_004176857.1,cds-WP_002892997.1,cds-WP_002894369.1,cds-WP_002914891.1
444,cds-WP_032430423.1,cds-WP_002887806.1,cds-WP_002895358.1,cds-WP_021441403.1,cds-WP_004151733.1,cds-WP_004218213.1,cds-WP_187079186.1,cds-WP_002907811.1,cds-WP_002916299.1,cds-WP_004105744.1,cds-WP_002905759.1,cds-WP_002915263.1
445,cds-WP_004145555.1,cds-WP_021313079.1,cds-WP_002898187.1,cds-WP_021441239.1,cds-WP_032429409.1,cds-AF52_RS07610,cds-WP_004151748.1,cds-WP_071526609.1,cds-WP_004142092.1,cds-WP_021440421.1,cds-WP_002904834.1,cds-AF52_RS21715
446,cds-WP_004175476.1,cds-WP_032428425.1,cds-WP_002917895.1,cds-WP_002893903.1,cds-WP_002894747.1,cds-WP_002914092.1,cds-WP_002910453.1,cds-WP_004143607.1,cds-WP_004195346.1,cds-WP_002910407.1,cds-WP_021440120.1,cds-WP_002915708.1
447,cds-WP_002889308.1,cds-WP_032429671.1,cds-WP_004178379.1,cds-WP_004152229.1,cds-WP_002913340.1,cds-WP_032429526.1,cds-WP_021440981.1,cds-AF52_RS0124105,cds-WP_004149812.1,cds-WP_004142166.1,cds-WP_032428400.1,cds-WP_004151514.1
448,cds-WP_002896386.1,cds-WP_002912967.1,cds-WP_024623073.1,cds-WP_004140076.1,cds-WP_032429682.1,cds-WP_002892173.1,cds-WP_004177812.1,cds-WP_032430139.1,cds-WP_004197062.1,cds-WP_002882510.1,cds-WP_021440878.1,cds-WP_004214118.1
449,cds-WP_004183618.1,cds-WP_004186740.1,cds-WP_004179313.1,cds-WP_002886724.1,cds-WP_002907749.1,cds-WP_004177783.1,cds-WP_004178885.1,cds-WP_004152282.1,cds-WP_002895159.1,cds-WP_004174643.1,cds-WP_021441192.1,cds-AF52_RS0123305
450,cds-WP_002913805.1,cds-WP_002912994.1,cds-WP_002894747.1,cds-WP_004180389.1,cds-WP_021440918.1,cds-WP_032429480.1,cds-WP_002901772.1,cds-WP_002922468.1,cds-WP_002887965.1,cds-WP_002913200.1,cds-WP_021440235.1,cds-AF52_RS0123260
451,cds-WP_032428435.1,cds-WP_004177727.1,cds-WP_002896384.1,cds-WP_032428530.1,cds-WP_002885082.1,cds-WP_004144991.1,cds-WP_002922426.1,cds-WP_002887965.1,cds-WP_002922461.1,cds-WP_002915973.1,cds-WP_023159071.1,cds-WP_004220356.1
452,cds-WP_004174357.1,cds-WP_002889452.1,cds-WP_032429418.1,cds-WP_004151555.1,cds-WP_002913732.1,cds-WP_002889424.1,cds-WP_014907334.1,cds-WP_002888638.1,cds-WP_032428537.1,cds-WP_004144865.1,cds-WP_032428534.1,cds-WP_162551856.1
453,cds-WP_021440363.1,cds-WP_002888323.1,cds-WP_002913210.1,cds-WP_002922128.1,cds-WP_002888373.1,cds-WP_002918229.1,cds-WP_002913807.1,cds-WP_023316052.1,cds-WP_004185137.1,cds-WP_002907654.1,cds-WP_020805192.1,cds-WP_004893379.1
454,cds-WP_004176446.1,cds-WP_002891356.1,cds-WP_004177411.1,cds-WP_001287521.1,cds-WP_072072754.1,cds-WP_002898418.1,cds-WP_002914769.1,cds-WP_002916847.1,cds-WP_004175413.1,cds-WP_002894474.1,cds-WP_002904783.1,cds-WP_016946992.1
455,cds-WP_004144939.1,cds-WP_002885530.1,cds-WP_032429977.1,cds-WP_002911440.1,cds-WP_002895674.1,cds-WP_004189949.1,cds-WP_072143258.1,cds-WP_032428421.1,cds-WP_002916512.1,cds-WP_002916856.1,cds-WP_021440909.1,cds-WP_002891460.1
456,cds-WP_004178627.1,cds-WP_002917952.1,cds-WP_004188117.1,cds-WP_002910030.1,cds-WP_032428279.1,cds-WP_014599061.1,cds-WP_032429510.1,cds-WP_002920860.1,cds-WP_004143804.1,cds-WP_004150118.1,cds-WP_032428357.1,cds-WP_004183683.1
457,cds-WP_002886682.1,cds-WP_160333877.1,cds-WP_004177363.1,cds-WP_004176397.1,cds-WP_002916848.1,cds-WP_021440831.1,cds-WP_002884357.1,cds-WP_021440546.1,cds-WP_187079188.1,cds-WP_002913979.1,cds-WP_021441381.1,cds-WP_002911484.1
458,cds-WP_004151323.1,cds-WP_004179336.1,cds-WP_002913152.1,cds-WP_004140117.1,cds-WP_032429420.1,cds-WP_004144865.1,cds-WP_004177487.1,cds-WP_004149357.1,cds-WP_002912152.1,cds-WP_019705510.1,cds-WP_021441594.1,cds-WP_021440235.1
459,cds-WP_032429640.1,cds-WP_002887647.1,cds-WP_032430293.1,cds-WP_002889272.1,cds-WP_002898457.1,cds-WP_009308672.1,cds-WP_002918461.1,cds-WP_004144729.1,cds-WP_032430129.1,cds-WP_004142883.1,cds-WP_021440979.1,cds-WP_004184763.1
460,cds-WP_002913348.1,cds-WP_002910437.1,cds-WP_021440880.1,cds-WP_032429575.1,cds-WP_072001583.1,cds-WP_032430356.1,cds-WP_002886956.1,cds-WP_004145871.1,cds-WP_032429581.1,cds-WP_002893037.1,cds-WP_021441090.1,cds-WP_021440120.1
461,cds-WP_002908859.1,cds-WP_032429692.1,cds-WP_002913803.1,cds-WP_021440254.1,cds-WP_023289182.1,cds-WP_004143831.1,cds-WP_004144730.1,cds-WP_004150081.1,cds-WP_004177358.1,cds-WP_021440515.1,cds-WP_021441050.1,cds-WP_032429511.1
462,cds-WP_021313538.1,cds-WP_004146714.1,cds-WP_002894730.1,cds-WP_002918373.1,cds-WP_025367880.1,cds-WP_002901772.1,cds-WP_002898994.1,cds-WP_032430358.1,cds-WP_004187944.1,cds-WP_004173889.1,cds-WP_021440618.1,cds-WP_004141720.1
463,cds-WP_002890403.1,cds-WP_004181636.1,cds-WP_004148729.1,cds-WP_002886927.1,cds-WP_032429666.1,cds-WP_002900671.1,cds-WP_002912952.1,cds-WP_032429537.1,cds-WP_032429886.1,cds-WP_004151747.1,cds-WP_021440944.1,cds-WP_002911375.1
464,cds-WP_002885511.1,cds-WP_002920812.1,cds-WP_002906794.1,cds-WP_004148858.1,cds-WP_014906839.1,cds-WP_004151380.1,cds-WP_002916488.1,cds-WP_002887716.1,cds-WP_004146456.1,cds-WP_009484665.1,cds-WP_187079197.1,cds-AF52_RS28060
465,cds-WP_002900778.1,cds-WP_032429814.1,cds-WP_004147641.1,cds-WP_002918568.1,cds-WP_072269284.1,cds-WP_021440243.1,cds-WP_002916578.1,cds-WP_004151379.1,cds-WP_023280134.1,cds-WP_002919125.1,cds-WP_002890353.1,cds-WP_004140155.1
466,cds-WP_004175465.1,cds-WP_004143926.1,cds-WP_002916836.1,cds-WP_032429464.1,cds-WP_002888628.1,cds-WP_004140117.1,cds-WP_072198875.1,cds-WP_032430127.1,cds-AF52_RS0124105,cds-WP_002907644.1,cds-WP_004173855.1,cds-WP_021440502.1
467,cds-WP_032417115.1,cds-WP_002883303.1,cds-WP_002894459.1,cds-WP_002883402.1,cds-WP_002920503.1,cds-WP_004197062.1,cds-WP_004151379.1,cds-WP_004152922.1,cds-WP_004150388.1,cds-WP_021440813.1,cds-WP_004141720.1,cds-WP_020805192.1
468,cds-WP_004174960.1,cds-WP_032430258.1,cds-WP_002914147.1,cds-WP_021441401.1,cds-AF52_RS0124265,cds-WP_002916847.1,cds-WP_002882734.1,cds-WP_004140835.1,cds-WP_002922463.1,cds-WP_002916826.1,cds-WP_032428836.1,cds-WP_002908378.1
469,cds-WP_004210464.1,cds-WP_021440277.1,cds-WP_032429685.1,cds-WP_023328505.1,cds-WP_022631304.1,cds-WP_004893800.1,cds-WP_004186128.1,cds-WP_002888808.1,cds-WP_002922636.1,cds-WP_004151719.1,cds-WP_002918232.1,cds-WP_004118227.1
470,cds-WP_004144133.1,cds-WP_002916283.1,cds-WP_002891863.1,cds-WP_004146725.1,cds-WP_019724988.1,cds-WP_072143276.1,cds-WP_002901632.1,cds-WP_002913801.1,cds-WP_032428655.1,cds-WP_002909014.1,cds-WP_004179133.1,cds-WP_002922944.1
471,cds-WP_032430302.1,cds-WP_032428406.1,cds-WP_004197606.1,cds-WP_021440678.1,cds-WP_004179627.1,cds-WP_004177666.1,cds-WP_004146716.1,cds-WP_001157751.1,cds-WP_002895648.1,cds-WP_004181587.1,cds-AF52_RS07335,cds-WP_000617546.1
472,cds-WP_072145335.1,cds-WP_009308672.1,cds-WP_002909070.1,cds-WP_032429543.1,cds-WP_002916620.1,cds-WP_032428532.1,cds-WP_002914289.1,cds-WP_002895168.1,cds-WP_004152246.1,cds-WP_021441068.1,cds-WP_004179386.1,cds-WP_004150944.1
473,cds-WP_004149562.1,cds-WP_032430089.1,cds-WP_002918444.1,cds-WP_002888816.1,cds-WP_004143926.1,cds-WP_004188166.1,cds-WP_002916842.1,cds-WP_004189469.1,cds-WP_032429912.1,cds-WP_002895168.1,cds-WP_004180040.1,cds-WP_002885663.1
474,cds-WP_002898139.1,cds-WP_004211885.1,cds-WP_022631352.1,cds-WP_002918736.1,cds-WP_004152274.1,cds-WP_032430322.1,cds-WP_032430289.1,cds-WP_004176687.1,cds-WP_002882540.1,cds-AF52_RS01580,cds-WP_002917889.1,cds-WP_021440126.1
475,cds-WP_002915993.1,cds-WP_004210732.1,cds-WP_032429647.1,cds-WP_004149805.1,cds-WP_002907754.1,cds-WP_004151738.1,cds-WP_021440639.1,cds-WP_002882729.1,cds-WP_002920333.1,cds-WP_002882894.1,cds-WP_004141720.1-2,cds-WP_002916281.1
476,cds-WP_002896522.1,cds-WP_002885082.1,cds-WP_002908297.1,cds-WP_002896522.1,cds-WP_004145536.1,cds-WP_002890284.1,cds-WP_002916587.1,cds-WP_004105744.1,cds-WP_032429665.1,cds-WP_015959126.1,cds-WP_002915708.1,cds-WP_021441162.1
477,cds-WP_021440641.1,cds-WP_002918465.1,cds-WP_002882901.1,cds-WP_004899206.1,cds-WP_002891462.1,cds-WP_004174701.1,cds-WP_002907654.1,cds-WP_002889632.1,cds-WP_016831855.1,cds-WP_002910453.1,cds-WP_004180553.1,cds-WP_002922962.1
478,cds-WP_002920777.1,cds-WP_004174520.1,cds-WP_002895047.1,cds-WP_032430347.1,cds-WP_032430428.1,cds-WP_002900683.1,cds-WP_004151780.1,cds-WP_004140735.1,cds-WP_004151209.1,cds-WP_032429550.1,cds-WP_002882809.1,cds-WP_002894036.1
479,cds-WP_004178645.1,cds-WP_004180506.1,cds-WP_004149357.1,cds-WP_004180082.1,cds-WP_032429882.1,cds-WP_004152286.1,cds-WP_004151348.1,cds-WP_004181034.1,cds-WP_004149805.1,cds-WP_032429668.1,cds-WP_004180922.1,cds-WP_021440289.1
480,cds-WP_002913210.1,cds-WP_021441183.1,cds-WP_019705056.1,cds-WP_004151401.1,cds-WP_002915577.1,cds-WP_004177487.1,cds-WP_002913806.1,cds-WP_002883450.1,cds-WP_004151123.1,cds-WP_032428355.1,cds-WP_004183655.1,cds-WP_004179289.1
481,cds-WP_009484665.1,cds-WP_002895874.1,cds-WP_002891634.1,cds-WP_021441221.1,cds-WP_021441392.1,cds-WP_002889726.1,cds-WP_002885410.1,cds-WP_002901234.1,cds-WP_021440889.1,cds-WP_002909082.1,cds-WP_004152853.1,cds-WP_032430069.1
482,cds-WP_032429784.1,cds-WP_002921927.1,cds-WP_002922426.1,cds-WP_002919224.1,cds-WP_023328505.1,cds-WP_002910089.1,cds-WP_004178221.1,cds-WP_001021161.1,cds-WP_002888348.1,cds-WP_021440480.1,cds-WP_004183683.1,cds-WP_002922402.1
483,cds-WP_002888625.1,cds-WP_021440528.1,cds-WP_002914002.1,cds-WP_004149807.1,cds-WP_002912227.1,cds-WP_004181587.1,cds-WP_004192048.1,cds-WP_002894765.1,cds-WP_004141971.1,cds-AF52_RS0123225,cds-WP_002916322.1,cds-WP_002901913.1
484,cds-WP_002882921.1,cds-WP_002916791.1,cds-WP_032430325.1,cds-AF52_RS21000,cds-WP_004179071.1,cds-WP_004149055.1,cds-WP_002916493.1,cds-WP_072271788.1,cds-WP_032429547.1,cds-WP_002911404.1,cds-AF52_RS11770,cds-WP_002910830.1
485,cds-WP_002919259.1,cds-WP_002918431.1,cds-WP_002888694.1,cds-WP_002898308.1,cds-WP_004178031.1,cds-WP_002911404.1,cds-WP_002885536.1,cds-WP_021441403.1,cds-WP_032428524.1,cds-WP_020806188.1,cds-WP_032430217.1,cds-WP_002923020.1
486,cds-WP_002894404.1,cds-WP_002888737.1,cds-WP_002913824.1,cds-WP_021440176.1,cds-AF52_RS25480,cds-WP_002916791.1,cds-WP_002909061.1,cds-WP_002891807.1,cds-WP_002885538.1,cds-WP_004149949.1,cds-WP_004178672.1,cds-WP_004183289.1
487,cds-WP_002922498.1,cds-WP_002922909.1,cds-WP_002896440.1,cds-WP_004185057.1,cds-WP_004180447.1,cds-WP_002911456.1,cds-WP_002883427.1,cds-WP_004147090.1,cds-WP_004151449.1,cds-WP_002906796.1,cds-WP_002918740.1,cds-WP_016529094.1
488,cds-WP_002906221.1,cds-WP_002921919.1,cds-WP_021440997.1,cds-WP_004178230.1,cds-WP_009309281.1,cds-WP_004149825.1,cds-WP_021440707.1,cds-WP_002912941.1,cds-WP_002921271.1,cds-WP_002914088.1,cds-WP_004141189.1,cds-WP_032430316.1
489,cds-WP_002914355.1,cds-WP_002922941.1,cds-WP_002922351.1,cds-WP_004196998.1,cds-WP_002915998.1,cds-WP_002901489.1,cds-WP_085903200.1,cds-WP_004151320.1,cds-WP_020802655.1,cds-WP_002901240.1,cds-WP_004140145.1,cds-WP_021440720.1
490,cds-WP_032429801.1,cds-WP_021441460.1,cds-WP_002920158.1,cds-WP_002917954.1,cds-WP_021440748.1,cds-WP_002910894.1,cds-WP_002883408.1,cds-WP_002911404.1,cds-WP_004173889.1,cds-WP_004180366.1,cds-WP_002923304.1,cds-WP_004217341.1
491,cds-WP_032429891.1,cds-WP_032429472.1,cds-WP_004151102.1,cds-WP_002888739.1,cds-WP_002915974.1,cds-WP_032421047.1,cds-WP_004144958.1,cds-WP_002895068.1,cds-WP_002910080.1,cds-WP_002912952.1,cds-AF52_RS17835,cds-WP_002894375.1
492,cds-WP_004146034.1,cds-WP_004181399.1,cds-WP_002891476.1,cds-WP_002911541.1,cds-WP_009484702.1,cds-WP_002901254.1,cds-WP_004143831.1,cds-WP_032430132.1,cds-WP_002906464.1,cds-WP_004179196.1,cds-WP_004176220.1,cds-WP_002894759.1
493,cds-WP_002900775.1,cds-WP_021441084.1,cds-WP_002884331.1,cds-WP_002885145.1,cds-WP_002883170.1,cds-WP_002916282.1,cds-WP_002894620.1,cds-WP_002892142.1,cds-WP_002917916.1,cds-WP_004175456.1,cds-AF52_RS11760,cds-WP_023286054.1
494,cds-WP_004900926.1,cds-WP_002889689.1,cds-WP_032428422.1,cds-WP_002898148.1,cds-WP_004218213.1,cds-WP_002912952.1,cds-WP_002907778.1,cds-WP_004211677.1,cds-WP_002913200.1,cds-WP_004140697.1,cds-WP_032430298.1,cds-WP_008807813.1
495,cds-WP_004151204.1,cds-WP_004177266.1,cds-WP_021440707.1,cds-WP_004144939.1,cds-WP_004189922.1,cds-WP_002918627.1,cds-AF52_RS26555,cds-WP_004149279.1,cds-WP_032429647.1,cds-WP_002904403.1,cds-WP_002923156.1,cds-WP_004143232.1
496,cds-WP_020801633.1,cds-WP_021440237.1,cds-WP_032429776.1,cds-WP_021440220.1,cds-WP_004143816.1,cds-WP_002898217.1,cds-WP_021440487.1,cds-AF52_RS21755,cds-WP_002910890.1,cds-WP_021440707.1,cds-WP_004176511.1,cds-WP_032429809.1
497,cds-WP_002896370.1,cds-WP_002891634.1,cds-WP_004146659.1,cds-WP_004146797.1,cds-WP_002913954.1,cds-WP_004150109.1,cds-WP_004178596.1,cds-WP_004150840.1,cds-WP_020801633.1,cds-WP_004147969.1,cds-AF52_RS11335,cds-WP_021440677.1
498,cds-WP_014907099.1,cds-WP_004151340.1,cds-WP_002894617.1,cds-WP_002887652.1,cds-WP_004201387.1,cds-WP_002911386.1,cds-WP_002888624.1,cds-WP_032430051.1,cds-WP_002914330.1,cds-WP_020806188.1-6,cds-WP_002922963.1,cds-WP_021440109.1
499,cds-WP_002888547.1,cds-WP_002918467.1,cds-WP_032410138.1,cds-WP_004177697.1,cds-WP_021441537.1,cds-WP_004146520.1,cds-WP_023280600.1,cds-WP_009308907.1,cds-WP_002913006.1,cds-WP_002912994.1,cds-AF52_RS10285,cds-WP_002916003.1
500,cds-WP_021440561.1,cds-WP_002918370.1,cds-WP_032429526.1,cds-WP_004173987.1,cds-WP_021441054.1,cds-WP_021440593.1,cds-WP_002890344.1,cds-WP_004188166.1,cds-WP_032429879.1,cds-WP_002890201.1,cds-WP_004176548.1,cds-WP_004175939.1
501,cds-WP_004184919.1,cds-WP_187079186.1,cds-WP_021441229.1,cds-WP_032428443.1,cds-WP_004151071.1,cds-WP_002911596.1,cds-WP_002922589.1,cds-WP_002883170.1,cds-WP_004145860.1,cds-WP_002889316.1,cds-AF52_RS21715,cds-WP_021440093.1
502,cds-WP_002886769.1,cds-WP_020805029.1,cds-WP_032429502.1,cds-WP_002902422.1,cds-WP_002911425.1,cds-WP_002883178.1,cds-WP_002920564.1,cds-AF52_RS06930,cds-WP_002920812.1,cds-WP_002901785.1,cds-WP_004177781.1,cds-WP_004223434.1
503,cds-WP_002901554.1,cds-WP_002918736.1,cds-WP_023285369.1,cds-WP_002916495.1,cds-WP_004142079.1,cds-WP_002920564.1,cds-WP_002895841.1,cds-WP_004183698.1,cds-WP_004149949.1,cds-WP_002900775.1,cds-WP_004177864.1,cds-WP_032429657.1
504,cds-WP_004152131.1,cds-AF52_RS10260,cds-WP_004145942.1,cds-WP_002895745.1,cds-WP_021440052.1,cds-WP_020801642.1,cds-WP_032430293.1,cds-WP_032428355.1,cds-WP_002918369.1,cds-WP_002920552.1,cds-WP_004177977.1,cds-WP_014343000.1
505,cds-WP_021440874.1,cds-WP_004174991.1,cds-WP_002918428.1,cds-WP_002898220.1,cds-WP_009484238.1,cds-WP_004178896.1,cds-WP_002885227.1,cds-WP_004183630.1,cds-WP_021441230.1,cds-WP_002894620.1,cds-AF52_RS25895,cds-WP_002916056.1
506,cds-WP_004174493.1,cds-WP_004185787.1,cds-WP_004151107.1,cds-WP_002885662.1,cds-WP_032430234.1,cds-WP_002907812.1,cds-WP_021440317.1,cds-WP_002913894.1,cds-WP_004144991.1,cds-WP_021440047.1,cds-WP_004152270.1,cds-WP_021440859.1
507,cds-WP_004144926.1,cds-WP_023285711.1,cds-AF52_RS11510,cds-WP_004143833.1,cds-WP_004141972.1,cds-WP_009307478.1,cds-WP_004173994.1,cds-WP_032430405.1,cds-WP_004140411.1,cds-WP_004151401.1,cds-WP_004184987.1,cds-WP_032430227.1
508,cds-WP_002895871.1,cds-WP_002916495.1,cds-WP_002918431.1,cds-AF52_RS19200,cds-WP_002901779.1,cds-WP_004150950.1,cds-WP_004181034.1,cds-WP_004146716.1,cds-WP_021441001.1,cds-WP_002439184.1,cds-WP_002883181.1,cds-WP_004181446.1
509,cds-WP_002915223.1,cds-WP_004201387.1,cds-WP_032428773.1,cds-WP_002893037.1,cds-AF52_RS08250,cds-WP_187079190.1,cds-WP_002911387.1,cds-WP_032429746.1,cds-WP_002915936.1,cds-WP_002901254.1,cds-WP_004144197.1,cds-WP_019705465.1
510,cds-WP_032429533.1,cds-WP_021440108.1,cds-WP_004176303.1,cds-WP_002898883.1,cds-WP_002908998.1,cds-WP_072269286.1,cds-WP_004144532.1,cds-WP_002913098.1,cds-WP_004153104.1,cds-WP_002915541.1,cds-WP_004898544.1,cds-WP_032429428.1
511,cds-WP_004179983.1,cds-WP_002882755.1,cds-WP_002895150.1,cds-WP_002913377.1,cds-WP_032429668.1,cds-WP_004892826.1,cds-WP_002887965.1,cds-WP_002913838.1,cds-WP_002920860.1,cds-WP_002916615.1,cds-WP_004899005.1,cds-AF52_RS0123075
512,cds-WP_004149373.1,cds-WP_002894712.1,cds-WP_021440811.1,cds-WP_002916058.1,cds-AF52_RS0123600,cds-WP_004200498.1,cds-WP_004140952.1,cds-WP_000091955.1,cds-WP_002907749.1,cds-WP_004140952.1,cds-AF52_RS0123305,cds-WP_004144619.1
